At frame 0, person 1 is located at coordinates [1470.79, 532.89] with a bounding box of width 124.34 and height 348.16.
 At frame 581, person 7 is located at coordinates [286.58, 620.40] with a bounding box of width 30.43 and height 91.05.
 At frame 581, person 51 is located at coordinates [1502.76, 510.34] with a bounding box of width 154.74 and height 440.13.
 At frame 581, person 38 is located at coordinates [1078.13, 590.26] with a bounding box of width 35.20 and height 88.15.
 At frame 581, person 50 is located at coordinates [1099.24, 591.30] with a bounding box of width 39.09 and height 87.07.
 At frame 581, person 52 is located at coordinates [104.51, 626.45] with a bounding box of width 30.40 and height 86.23.
 At frame 582, person 39 is located at coordinates [1614.40, 467.40] with a bounding box of width 175.27 and height 479.21.
 At frame 582, person 7 is located at coordinates [285.90, 620.40] with a bounding box of width 31.21 and height 93.25.
 At frame 582, person 51 is located at coordinates [1512.59, 513.29] with a bounding box of width 153.46 and height 435.94.
 At frame 582, person 38 is located at coordinates [1080.30, 591.64] with a bounding box of width 34.88 and height 88.10.
 At frame 582, person 50 is located at coordinates [1101.44, 592.31] with a bounding box of width 38.59 and height 87.09.
 At frame 582, person 52 is located at coordinates [104.22, 628.34] with a bounding box of width 30.15 and height 85.45.
 At frame 583, person 39 is located at coordinates [1624.99, 469.00] with a bounding box of width 171.83 and height 474.60.
 At frame 583, person 7 is located at coordinates [285.75, 622.14] with a bounding box of width 30.74 and height 91.76.
 At frame 583, person 51 is located at coordinates [1521.62, 515.28] with a bounding box of width 153.31 and height 432.89.
 At frame 583, person 38 is located at coordinates [1081.62, 592.16] with a bounding box of width 34.79 and height 88.66.
 At frame 583, person 50 is located at coordinates [1103.88, 592.40] with a bounding box of width 38.58 and height 88.27.
 At frame 583, person 52 is located at coordinates [103.67, 629.24] with a bounding box of width 30.13 and height 85.22.
 At frame 584, person 39 is located at coordinates [1635.19, 469.89] with a bounding box of width 171.37 and height 477.90.
 At frame 584, person 7 is located at coordinates [284.49, 623.40] with a bounding box of width 31.23 and height 92.90.
 At frame 584, person 51 is located at coordinates [1529.33, 516.59] with a bounding box of width 154.45 and height 433.54.
 At frame 584, person 38 is located at coordinates [1082.42, 591.48] with a bounding box of width 35.19 and height 90.61.
 

=====================================================

At frame 584, person 50 is located at coordinates [1106.83, 593.01] with a bounding box of width 37.90 and height 88.12.
 At frame 584, person 52 is located at coordinates [103.46, 630.46] with a bounding box of width 30.24 and height 85.16.
 At frame 585, person 39 is located at coordinates [1644.67, 471.69] with a bounding box of width 169.67 and height 476.52.
 At frame 585, person 7 is located at coordinates [283.81, 625.02] with a bounding box of width 30.97 and height 91.57.
 At frame 585, person 51 is located at coordinates [1539.52, 515.29] with a bounding box of width 154.84 and height 432.05.
 At frame 585, person 38 is located at coordinates [1084.21, 594.41] with a bounding box of width 34.55 and height 89.60.
 At frame 585, person 50 is located at coordinates [1109.43, 594.71] with a bounding box of width 36.88 and height 86.89.
 At frame 585, person 52 is located at coordinates [102.18, 632.72] with a bounding box of width 30.08 and height 84.53.
 At frame 586, person 39 is located at coordinates [1655.84, 472.36] with a bounding box of width 168.28 and height 478.37.
 At frame 586, person 7 is located at coordinates [283.91, 626.51] with a bounding box of width 30.20 and height 89.27.
 At frame 586, person 51 is located at coordinates [1544.09, 515.66] with a bounding box of width 156.30 and height 434.76.
 At frame 586, person 38 is located at coordinates [1085.57, 595.55] with a bounding box of width 33.98 and height 88.60.
 At frame 586, person 50 is located at coordinates [1110.94, 594.17] with a bounding box of width 36.45 and height 87.00.
 At frame 586, person 52 is located at coordinates [102.46, 633.78] with a bounding box of width 29.99 and height 83.70.
 At frame 587, person 39 is located at coordinates [1667.59, 467.32] with a bounding box of width 168.89 and height 486.13.
 At frame 587, person 7 is located at coordinates [284.72, 626.76] with a bounding box of width 27.80 and height 81.88.
 At frame 587, person 51 is located at coordinates [1552.12, 516.66] with a bounding box of width 155.27 and height 431.98.
 At frame 587, person 38 is located at coordinates [1086.85, 598.31] with a bounding box of width 33.28 and height 87.04.
 At frame 587, person 50 is located at coordinates [1112.74, 595.13] with a bounding box of width 36.04 and height 87.04.
 At frame 587, person 52 is located at coordinates [102.66, 635.02] with a bounding box of width 30.43 and height 84.03.
 At frame 588, person 39 is located at coordinates [1681.00, 471.24] with a bounding box of width 167.36 and height 486.13.
 At frame 588, person 7 is located at coordinates [284.37, 627.12] with a bounding box of width 27.66 and height 81.52.
 At frame 588, person 51 is located at coordinates [1559.18, 516.13] with a bounding box of width 155.50 and height 432.42.
 At frame 588, person 38 is located at coordinates [1088.96, 598.74] with a bounding box of width 33.15 and height 87.03.
 At frame 588, person 50 is located at coordinates [1113.86, 596.65] with a bounding box of width 36.04 and height 87.64.
 At frame 588, person 52 is located at coordinates [102.12, 634.81] with a bounding box of width 31.08 and height 84.77.
 At frame 589, person 39 is located at coordinates [1693.96, 468.36] with a bounding box of width 167.19 and height 490.50.
 At frame 589, person 7 is located at coordinates [284.65, 627.53] with a bounding box of width 26.52 and height 77.83.
 At frame 589, person 51 is located at coordinates [1571.89, 513.86] with a bounding box of width 155.94 and height 435.84.
 At frame 589, person 38 is located at coordinates [1091.39, 600.35] with a bounding box of width 33.23 and height 87.62.
 At frame 589, person 50 is located at coordinates [1117.00, 598.39] with a bounding box of width 35.15 and height 86.70.
 At frame 589, person 52 is located at coordinates [102.16, 634.99] with a bounding box of width 31.30 and height 84.46.
 At frame 590, person 39 is located at coordinates [1705.98, 467.55] with a bounding box of width 165.53 and height 489.50.
 At frame 590, person 7 is located at coordinates [283.50, 626.45] with a bounding box of width 26.83 and height 78.91.
 At frame 590, person 51 is located at coordinates [1583.72, 510.94] with a bounding box of width 155.44 and height 436.85.
 At frame 590, person 38 is located at coordinates [1093.47, 600.34] with a bounding box of width 33.16 and height 87.25.
 At frame 590, person 50 is located at coordinates [1120.42, 598.44] with a bounding box of width 34.92 and height 86.92.
 At frame 590, person 52 is located at coordinates [101.63, 634.11] with a bounding box of width 32.02 and height 84.94.
 At frame 591, person 39 is located at coordinates [1718.07, 465.49] with a bounding box of width 164.20 and height 487.33.
 At frame 591, person 7 is located at coordinates [282.14, 626.35] with a bounding box of width 26.49 and height 77.54.
 At frame 591, person 51 is located at coordinates [1597.64, 507.78] with a bounding box of width 154.40 and height 438.70.
 At frame 591, person 38 is located at coordinates [1095.35, 601.19] with a bounding box of width 33.15 and height 86.52.
 At frame 591, person 50 is located at coordinates [1122.15, 599.61] with a bounding box of width 34.98 and height 86.42.
 At frame 591, person 52 is located at coordinates [99.97, 633.76] with a bounding box of width 32.31 and height 85.13.
 At frame 592, person 39 is located at coordinates [1730.15, 461.20] with a bounding box of width 165.41 and height 491.76.
 At frame 592, person 7 is located at coordinates [282.16, 625.40] with a bounding box of width 25.65 and height 74.68.
 At frame 592, person 51 is located at coordinates [1612.94, 504.83] with a bounding box of width 153.15 and height 441.74.
 At frame 592, person 38 is located at coordinates [1097.61, 601.49] with a bounding box of width 33.43 and height 85.66.
 At frame 592, person 50 is located at coordinates [1123.56, 599.15] with a bounding box of width 35.67 and height 86.82.
 At frame 592, person 52 is located at coordinates [98.36, 633.30] with a bounding box of width 31.96 and height 84.02.
 

=====================================================

At frame 592, person 53 is located at coordinates [-5.20, 639.30] with a bounding box of width 43.12 and height 74.43.
 At frame 593, person 39 is located at coordinates [1741.87, 461.06] with a bounding box of width 164.77 and height 493.70.
 At frame 593, person 7 is located at coordinates [280.80, 624.13] with a bounding box of width 27.23 and height 78.49.
 At frame 593, person 51 is located at coordinates [1625.21, 505.79] with a bounding box of width 150.64 and height 440.25.
 At frame 593, person 38 is located at coordinates [1098.54, 600.39] with a bounding box of width 34.42 and height 86.52.
 At frame 593, person 50 is located at coordinates [1126.54, 598.96] with a bounding box of width 36.76 and height 87.55.
 At frame 593, person 52 is located at coordinates [95.63, 634.00] with a bounding box of width 30.87 and height 81.23.
 At frame 593, person 53 is located at coordinates [-8.34, 636.36] with a bounding box of width 44.70 and height 77.29.
 At frame 594, person 39 is located at coordinates [1751.87, 458.41] with a bounding box of width 164.85 and height 498.20.
 At frame 594, person 7 is located at coordinates [279.82, 623.97] with a bounding box of width 28.50 and height 81.61.
 At frame 594, person 51 is located at coordinates [1638.11, 501.78] with a bounding box of width 151.15 and height 447.58.
 At frame 594, person 38 is located at coordinates [1099.89, 599.37] with a bounding box of width 35.00 and height 87.43.
 At frame 594, person 50 is located at coordinates [1128.45, 600.04] with a bounding box of width 36.63 and height 86.08.
 At frame 594, person 52 is located at coordinates [93.60, 634.24] with a bounding box of width 30.86 and height 81.39.
 At frame 594, person 53 is located at coordinates [-13.80, 633.67] with a bounding box of width 45.40 and height 78.94.
