At frame 0, person 1 is located at coordinates [933.16, 258.45] with a bounding box of width 20.13 and height 53.59.
 At frame 969, person 405 is located at coordinates [315.23, 237.47] with a bounding box of width 42.46 and height 89.56.
 At frame 969, person 365 is located at coordinates [471.81, 225.20] with a bounding box of width 45.29 and height 105.09.
 At frame 969, person 333 is located at coordinates [872.75, 214.07] with a bounding box of width 19.58 and height 51.15.
 At frame 969, person 406 is located at coordinates [793.71, 216.52] with a bounding box of width 16.22 and height 43.53.
 At frame 969, person 407 is located at coordinates [235.24, 245.85] with a bounding box of width 35.07 and height 81.72.
 At frame 970, person 324 is located at coordinates [894.23, 209.22] with a bounding box of width 22.89 and height 59.58.
 At frame 970, person 391 is located at coordinates [808.60, 217.96] with a bounding box of width 20.11 and height 51.57.
 At frame 970, person 393 is located at coordinates [831.04, 212.83] with a bounding box of width 19.69 and height 51.93.
 At frame 970, person 283 is located at coordinates [673.97, 226.71] with a bounding box of width 34.05 and height 83.12.
 At frame 970, person 394 is located at coordinates [660.13, 224.62] with a bounding box of width 30.81 and height 78.28.
 At frame 970, person 395 is located at coordinates [752.14, 223.49] with a bounding box of width 22.17 and height 67.69.
 At frame 970, person 396 is located at coordinates [779.56, 219.24] with a bounding box of width 14.23 and height 37.29.
 At frame 970, person 398 is located at coordinates [583.03, 229.96] with a bounding box of width 21.80 and height 48.09.
 At frame 970, person 401 is located at coordinates [741.65, 218.42] with a bounding box of width 14.97 and height 37.13.
 At frame 970, person 305 is located at coordinates [396.10, 228.91] with a bounding box of width 44.10 and height 94.37.
 At frame 970, person 405 is located at coordinates [313.47, 237.46] with a bounding box of width 42.51 and height 89.88.
 At frame 970, person 365 is located at coordinates [473.47, 226.37] with a bounding box of width 45.40 and height 103.74.
 At frame 970, person 333 is located at coordinates [871.92, 213.61] with a bounding box of width 19.74 and height 51.48.
 

=====================================================

At frame 970, person 406 is located at coordinates [793.28, 217.04] with a bounding box of width 15.98 and height 42.73.
 At frame 970, person 407 is located at coordinates [233.20, 246.13] with a bounding box of width 34.89 and height 81.21.
 At frame 970, person 408 is located at coordinates [108.37, 253.12] with a bounding box of width 31.64 and height 67.20.
 At frame 971, person 324 is located at coordinates [894.34, 208.55] with a bounding box of width 24.06 and height 62.60.
 At frame 971, person 391 is located at coordinates [808.85, 219.64] with a bounding box of width 19.40 and height 49.78.
 At frame 971, person 393 is located at coordinates [830.91, 212.67] with a bounding box of width 19.93 and height 52.53.
 At frame 971, person 283 is located at coordinates [673.22, 226.44] with a bounding box of width 33.31 and height 82.53.
 At frame 971, person 394 is located at coordinates [658.25, 224.90] with a bounding box of width 30.95 and height 77.68.
 At frame 971, person 395 is located at coordinates [752.24, 223.95] with a bounding box of width 21.97 and height 67.27.
 At frame 971, person 396 is located at coordinates [779.44, 219.53] with a bounding box of width 13.92 and height 36.37.
 At frame 971, person 398 is located at coordinates [581.95, 229.49] with a bounding box of width 22.03 and height 48.23.
 At frame 971, person 401 is located at coordinates [741.50, 218.36] with a bounding box of width 15.05 and height 37.25.
 At frame 971, person 305 is located at coordinates [393.54, 228.56] with a bounding box of width 43.55 and height 93.50.
 At frame 971, person 405 is located at coordinates [311.44, 238.06] with a bounding box of width 42.33 and height 89.00.
 At frame 971, person 365 is located at coordinates [478.16, 226.26] with a bounding box of width 44.49 and height 101.02.
 At frame 971, person 333 is located at coordinates [871.19, 213.14] with a bounding box of width 19.88 and height 51.81.
 At frame 971, person 406 is located at coordinates [793.22, 217.53] with a bounding box of width 15.71 and height 42.04.
 At frame 971, person 407 is located at coordinates [231.27, 247.25] with a bounding box of width 34.47 and height 80.16.
 At frame 971, person 408 is located at coordinates [108.48, 252.56] with a bounding box of width 31.42 and height 66.86.
 At frame 972, person 324 is located at coordinates [895.46, 208.31] with a bounding box of width 23.86 and height 61.39.
 At frame 972, person 391 is located at coordinates [808.49, 220.48] with a bounding box of width 19.20 and height 49.30.
 At frame 972, person 393 is located at coordinates [831.50, 212.91] with a bounding box of width 19.52 and height 51.60.
 At frame 972, person 283 is located at coordinates [672.02, 226.25] with a bounding box of width 33.48 and height 84.35.
 At frame 972, person 394 is located at coordinates [655.17, 222.95] with a bounding box of width 32.77 and height 81.75.
 At frame 972, person 395 is located at coordinates [752.55, 223.54] with a bounding box of width 22.14 and height 67.68.
 At frame 972, person 396 is located at coordinates [779.32, 219.34] with a bounding box of width 13.96 and height 36.45.
 At frame 972, person 398 is located at coordinates [580.01, 230.30] with a bounding box of width 21.74 and height 47.50.
 At frame 972, person 401 is located at coordinates [741.37, 218.14] with a bounding box of width 15.23 and height 37.68.
 At frame 972, person 305 is located at coordinates [390.90, 227.83] with a bounding box of width 43.29 and height 93.39.
 At frame 972, person 405 is located at coordinates [308.34, 234.45] with a bounding box of width 44.37 and height 93.87.
 At frame 972, person 365 is located at coordinates [479.27, 227.71] with a bounding box of width 46.43 and height 105.58.
 At frame 972, person 333 is located at coordinates [870.62, 212.77] with a bounding box of width 20.57 and height 53.52.
 At frame 972, person 406 is located at coordinates [793.22, 217.61] with a bounding box of width 15.60 and height 41.79.
 At frame 972, person 407 is located at coordinates [228.86, 246.26] with a bounding box of width 34.86 and height 80.74.
 At frame 972, person 408 is located at coordinates [107.85, 250.17] with a bounding box of width 31.66 and height 67.55.
 At frame 972, person 409 is located at coordinates [465.09, 229.47] with a bounding box of width 33.41 and height 85.88.
 At frame 972, person 372 is located at coordinates [39.62, 254.57] with a bounding box of width 25.88 and height 58.94.
 At frame 973, person 324 is located at coordinates [896.17, 208.32] with a bounding box of width 24.76 and height 63.47.
 At frame 973, person 391 is located at coordinates [808.79, 221.08] with a bounding box of width 19.05 and height 48.93.
 At frame 973, person 393 is located at coordinates [832.18, 213.29] with a bounding box of width 19.22 and height 50.85.
 At frame 973, person 283 is located at coordinates [671.61, 228.21] with a bounding box of width 32.02 and height 81.83.
 At frame 973, person 394 is located at coordinates [653.93, 223.39] with a bounding box of width 32.95 and height 81.14.
 At frame 973, person 395 is located at coordinates [752.37, 224.75] with a bounding box of width 22.00 and height 67.05.
 At frame 973, person 396 is located at coordinates [780.78, 219.86] with a bounding box of width 13.36 and height 34.91.
 At frame 973, person 398 is located at coordinates [578.33, 230.02] with a bounding box of width 22.03 and height 48.20.
 At frame 973, person 401 is located at coordinates [741.32, 217.87] with a bounding box of width 15.31 and height 37.85.
 At frame 973, person 305 is located at coordinates [388.37, 227.94] with a bounding box of width 42.50 and height 92.58.
 At frame 973, person 405 is located at coordinates [306.83, 234.28] with a bounding box of width 44.78 and height 94.70.
 At frame 973, person 365 is located at coordinates [483.11, 227.28] with a bounding box of width 44.80 and height 102.82.
 At frame 973, person 333 is located at coordinates [869.90, 212.43] with a bounding box of width 21.10 and height 54.54.
 

=====================================================

At frame 973, person 406 is located at coordinates [792.79, 217.74] with a bounding box of width 15.65 and height 41.70.
 At frame 973, person 407 is located at coordinates [227.57, 245.00] with a bounding box of width 35.34 and height 81.63.
 At frame 973, person 408 is located at coordinates [107.59, 248.67] with a bounding box of width 31.53 and height 67.45.
 At frame 973, person 409 is located at coordinates [462.27, 229.68] with a bounding box of width 33.29 and height 85.40.
 At frame 973, person 372 is located at coordinates [37.99, 253.03] with a bounding box of width 26.68 and height 59.81.
 At frame 973, person 366 is located at coordinates [53.93, 253.85] with a bounding box of width 21.28 and height 51.37.
 At frame 973, person 374 is located at coordinates [28.83, 248.44] with a bounding box of width 24.10 and height 60.61.
 At frame 974, person 324 is located at coordinates [896.57, 208.24] with a bounding box of width 24.79 and height 63.85.
 At frame 974, person 391 is located at coordinates [808.95, 221.59] with a bounding box of width 18.86 and height 48.41.
 At frame 974, person 393 is located at coordinates [831.53, 213.14] with a bounding box of width 20.12 and height 53.36.
 At frame 974, person 283 is located at coordinates [670.46, 229.37] with a bounding box of width 31.28 and height 80.65.
 At frame 974, person 394 is located at coordinates [652.24, 223.96] with a bounding box of width 32.51 and height 80.10.
 At frame 974, person 395 is located at coordinates [752.97, 226.00] with a bounding box of width 19.84 and height 59.94.
 At frame 974, person 396 is located at coordinates [781.14, 219.96] with a bounding box of width 13.51 and height 35.16.
 At frame 974, person 398 is located at coordinates [577.79, 232.55] with a bounding box of width 20.87 and height 45.54.
