At frame 0, person 1 is located at coordinates [887.57, 345.79] with a bounding box of width 37.89 and height 95.33.
 At frame 1160, person 72 is located at coordinates [797.23, 352.50] with a bounding box of width 13.50 and height 34.69.
 At frame 1160, person 75 is located at coordinates [844.59, 347.83] with a bounding box of width 19.57 and height 46.00.
 At frame 1161, person 68 is located at coordinates [193.35, 329.68] with a bounding box of width 52.35 and height 121.57.
 At frame 1161, person 25 is located at coordinates [415.29, 337.13] with a bounding box of width 37.93 and height 82.80.
 At frame 1161, person 72 is located at coordinates [798.70, 352.96] with a bounding box of width 13.48 and height 34.45.
 At frame 1161, person 75 is located at coordinates [845.50, 347.82] with a bounding box of width 19.72 and height 46.26.
 At frame 1162, person 68 is located at coordinates [187.32, 328.70] with a bounding box of width 52.08 and height 121.39.
 At frame 1162, person 25 is located at coordinates [414.10, 336.17] with a bounding box of width 38.91 and height 84.74.
 At frame 1162, person 72 is located at coordinates [800.11, 352.54] with a bounding box of width 13.28 and height 33.97.
 At frame 1162, person 75 is located at coordinates [845.50, 347.62] with a bounding box of width 19.66 and height 45.96.
 At frame 1163, person 68 is located at coordinates [177.31, 328.51] with a bounding box of width 54.55 and height 126.58.
 At frame 1163, person 25 is located at coordinates [412.40, 335.63] with a bounding box of width 40.25 and height 87.41.
 At frame 1163, person 72 is located at coordinates [800.43, 351.99] with a bounding box of width 13.57 and height 34.58.
 At frame 1163, person 75 is located at coordinates [845.72, 347.55] with a bounding box of width 19.92 and height 46.21.
 At frame 1164, person 68 is located at coordinates [169.61, 327.69] with a bounding box of width 57.03 and height 132.70.
 At frame 1164, person 25 is located at coordinates [411.68, 335.23] with a bounding box of width 39.79 and height 86.49.
 At frame 1164, person 72 is located at coordinates [800.78, 351.79] with a bounding box of width 13.95 and height 35.20.
 At frame 1164, person 75 is located at coordinates [845.82, 347.72] with a bounding box of width 19.95 and height 45.91.
 At frame 1165, person 68 is located at coordinates [161.42, 327.94] with a bounding box of width 57.92 and height 135.03.
 At frame 1165, person 25 is located at coordinates [411.08, 335.48] with a bounding box of width 40.31 and height 87.69.
 

=====================================================

At frame 1165, person 72 is located at coordinates [800.78, 351.13] with a bounding box of width 14.30 and height 35.82.
 At frame 1165, person 75 is located at coordinates [846.12, 347.40] with a bounding box of width 20.18 and height 46.18.
 At frame 1165, person 76 is located at coordinates [389.92, 343.07] with a bounding box of width 17.37 and height 40.74.
 At frame 1166, person 68 is located at coordinates [151.61, 326.92] with a bounding box of width 59.29 and height 138.14.
 At frame 1166, person 25 is located at coordinates [410.25, 335.00] with a bounding box of width 40.58 and height 88.52.
 At frame 1166, person 72 is located at coordinates [800.98, 350.69] with a bounding box of width 14.75 and height 36.83.
 At frame 1166, person 75 is located at coordinates [846.12, 347.09] with a bounding box of width 20.47 and height 46.65.
 At frame 1166, person 76 is located at coordinates [388.10, 343.11] with a bounding box of width 17.19 and height 40.37.
 At frame 1167, person 68 is located at coordinates [141.79, 327.10] with a bounding box of width 60.87 and height 141.94.
 At frame 1167, person 72 is located at coordinates [800.90, 350.14] with a bounding box of width 15.21 and height 37.98.
 At frame 1167, person 75 is located at coordinates [847.06, 346.97] with a bounding box of width 20.22 and height 46.05.
 At frame 1167, person 76 is located at coordinates [386.14, 341.74] with a bounding box of width 17.52 and height 41.17.
 At frame 1168, person 68 is located at coordinates [134.87, 327.57] with a bounding box of width 60.51 and height 141.45.
 At frame 1168, person 72 is located at coordinates [801.99, 349.74] with a bounding box of width 15.38 and height 38.42.
 At frame 1168, person 75 is located at coordinates [847.86, 346.74] with a bounding box of width 19.98 and height 45.42.
 At frame 1168, person 76 is located at coordinates [383.85, 341.75] with a bounding box of width 17.99 and height 42.31.
 At frame 1169, person 68 is located at coordinates [122.08, 326.42] with a bounding box of width 62.81 and height 145.37.
 At frame 1169, person 72 is located at coordinates [802.72, 349.02] with a bounding box of width 15.57 and height 38.96.
 At frame 1169, person 75 is located at coordinates [849.00, 346.65] with a bounding box of width 19.75 and height 44.78.
 At frame 1169, person 76 is located at coordinates [381.83, 340.31] with a bounding box of width 18.66 and height 43.94.
 At frame 1169, person 25 is located at coordinates [409.29, 334.81] with a bounding box of width 41.33 and height 91.81.
 At frame 1170, person 68 is located at coordinates [112.29, 326.18] with a bounding box of width 64.63 and height 149.47.
 At frame 1170, person 72 is located at coordinates [803.37, 348.36] with a bounding box of width 15.63 and height 39.16.
 At frame 1170, person 75 is located at coordinates [849.84, 346.43] with a bounding box of width 19.58 and height 44.54.
 At frame 1170, person 76 is located at coordinates [379.99, 339.00] with a bounding box of width 18.84 and height 44.50.
 At frame 1170, person 25 is located at coordinates [410.54, 335.21] with a bounding box of width 38.81 and height 87.50.
 At frame 1171, person 68 is located at coordinates [94.58, 323.25] with a bounding box of width 68.17 and height 154.04.
 At frame 1171, person 72 is located at coordinates [804.31, 348.12] with a bounding box of width 15.00 and height 37.67.
 At frame 1171, person 75 is located at coordinates [850.41, 345.37] with a bounding box of width 19.75 and height 44.84.
 At frame 1171, person 76 is located at coordinates [377.48, 337.94] with a bounding box of width 18.69 and height 44.27.
 At frame 1171, person 25 is located at coordinates [409.03, 333.97] with a bounding box of width 39.06 and height 89.12.
 At frame 1172, person 68 is located at coordinates [86.39, 322.49] with a bounding box of width 70.18 and height 158.40.
 At frame 1172, person 72 is located at coordinates [805.76, 348.24] with a bounding box of width 14.07 and height 35.51.
 At frame 1172, person 75 is located at coordinates [851.77, 344.78] with a bounding box of width 19.83 and height 44.95.
 At frame 1172, person 76 is located at coordinates [375.36, 337.18] with a bounding box of width 18.75 and height 44.54.
 At frame 1172, person 25 is located at coordinates [407.63, 333.13] with a bounding box of width 38.95 and height 89.32.
 At frame 1173, person 68 is located at coordinates [68.22, 321.84] with a bounding box of width 73.71 and height 162.67.
 At frame 1173, person 72 is located at coordinates [807.03, 347.70] with a bounding box of width 13.80 and height 34.69.
 At frame 1173, person 75 is located at coordinates [852.42, 343.79] with a bounding box of width 20.32 and height 46.17.
 At frame 1173, person 76 is located at coordinates [374.13, 338.52] with a bounding box of width 18.23 and height 43.43.
 At frame 1173, person 25 is located at coordinates [408.28, 333.60] with a bounding box of width 37.35 and height 86.27.
 At frame 1174, person 68 is located at coordinates [61.93, 321.79] with a bounding box of width 74.51 and height 165.38.
 At frame 1174, person 72 is located at coordinates [808.11, 346.92] with a bounding box of width 14.01 and height 35.19.
 At frame 1174, person 75 is located at coordinates [853.75, 343.04] with a bounding box of width 20.62 and height 47.01.
 At frame 1174, person 76 is located at coordinates [372.68, 338.67] with a bounding box of width 17.79 and height 42.59.
 At frame 1174, person 25 is located at coordinates [407.35, 333.59] with a bounding box of width 37.58 and height 87.08.
 At frame 1175, person 68 is located at coordinates [52.29, 317.98] with a bounding box of width 75.84 and height 170.53.
 At frame 1175, person 72 is located at coordinates [809.08, 346.25] with a bounding box of width 14.47 and height 36.17.
 At frame 1175, person 75 is located at coordinates [854.58, 342.57] with a bounding box of width 20.81 and height 47.33.
 At frame 1175, person 76 is located at coordinates [369.65, 336.75] with a bounding box of width 18.37 and height 44.26.
 

=====================================================

At frame 1175, person 25 is located at coordinates [409.02, 333.79] with a bounding box of width 36.42 and height 84.65.
 At frame 1176, person 68 is located at coordinates [36.65, 312.35] with a bounding box of width 78.82 and height 177.38.
 At frame 1176, person 72 is located at coordinates [809.52, 344.84] with a bounding box of width 15.22 and height 38.09.
 At frame 1176, person 75 is located at coordinates [855.10, 341.82] with a bounding box of width 21.20 and height 48.21.
 At frame 1176, person 76 is located at coordinates [367.18, 333.53] with a bounding box of width 19.07 and height 46.03.
 At frame 1176, person 25 is located at coordinates [408.27, 331.29] with a bounding box of width 37.61 and height 87.70.
 At frame 1177, person 68 is located at coordinates [22.42, 306.39] with a bounding box of width 81.39 and height 183.73.
 At frame 1177, person 72 is located at coordinates [809.47, 344.32] with a bounding box of width 15.11 and height 38.05.
 At frame 1177, person 75 is located at coordinates [855.81, 341.94] with a bounding box of width 21.05 and height 47.77.
 At frame 1177, person 76 is located at coordinates [364.85, 332.32] with a bounding box of width 18.75 and height 45.16.
 At frame 1177, person 25 is located at coordinates [407.86, 329.22] with a bounding box of width 37.19 and height 87.26.
 At frame 1178, person 68 is located at coordinates [5.98, 298.99] with a bounding box of width 84.99 and height 192.17.
 At frame 1178, person 72 is located at coordinates [809.83, 344.33] with a bounding box of width 15.80 and height 39.96.
 At frame 1178, person 75 is located at coordinates [855.35, 340.83] with a bounding box of width 21.60 and height 49.14.
 At frame 1178, person 76 is located at coordinates [361.54, 329.74] with a bounding box of width 18.92 and height 45.57.
 At frame 1178, person 25 is located at coordinates [408.72, 328.83] with a bounding box of width 35.41 and height 83.96.
 At frame 1178, person 79 is located at coordinates [992.58, 341.53] with a bounding box of width 30.59 and height 79.11.
 At frame 1179, person 68 is located at coordinates [-10.00, 296.13] with a bounding box of width 87.05 and height 198.39.
