At frame 0, person 1 is located at coordinates [775.66, 222.93] with a bounding box of width 40.26 and height 108.65.
 At frame 657, person 111 is located at coordinates [579.43, 252.07] with a bounding box of width 26.16 and height 58.05.
 At frame 657, person 113 is located at coordinates [1190.10, 255.61] with a bounding box of width 34.49 and height 84.39.
 At frame 658, person 45 is located at coordinates [336.77, 196.24] with a bounding box of width 120.14 and height 290.38.
 At frame 658, person 100 is located at coordinates [639.69, 242.75] with a bounding box of width 20.64 and height 48.77.
 At frame 658, person 109 is located at coordinates [890.00, 240.78] with a bounding box of width 32.43 and height 87.34.
 At frame 658, person 110 is located at coordinates [910.42, 254.05] with a bounding box of width 21.60 and height 56.98.
 At frame 658, person 111 is located at coordinates [578.32, 250.79] with a bounding box of width 27.11 and height 59.91.
 At frame 658, person 113 is located at coordinates [1191.22, 254.86] with a bounding box of width 35.02 and height 85.49.
 At frame 658, person 116 is located at coordinates [540.98, 243.44] with a bounding box of width 29.78 and height 72.80.
 At frame 658, person 114 is located at coordinates [1162.39, 245.39] with a bounding box of width 32.97 and height 82.34.
 At frame 659, person 45 is located at coordinates [331.90, 196.26] with a bounding box of width 120.38 and height 290.85.
 At frame 659, person 100 is located at coordinates [637.80, 241.63] with a bounding box of width 20.78 and height 49.29.
 At frame 659, person 109 is located at coordinates [889.79, 240.09] with a bounding box of width 32.65 and height 87.76.
 At frame 659, person 110 is located at coordinates [909.78, 253.82] with a bounding box of width 21.50 and height 56.73.
 At frame 659, person 111 is located at coordinates [577.85, 250.60] with a bounding box of width 23.61 and height 52.57.
 At frame 659, person 113 is located at coordinates [1192.70, 254.37] with a bounding box of width 35.34 and height 85.88.
 

=====================================================

At frame 659, person 116 is located at coordinates [538.24, 243.15] with a bounding box of width 29.56 and height 72.37.
 At frame 659, person 114 is located at coordinates [1162.75, 244.97] with a bounding box of width 33.42 and height 83.78.
 At frame 660, person 45 is located at coordinates [327.01, 192.72] with a bounding box of width 122.45 and height 295.66.
 At frame 660, person 100 is located at coordinates [636.39, 240.92] with a bounding box of width 19.96 and height 47.15.
 At frame 660, person 109 is located at coordinates [891.06, 239.06] with a bounding box of width 29.22 and height 77.41.
 At frame 660, person 110 is located at coordinates [908.03, 249.83] with a bounding box of width 22.13 and height 58.39.
 At frame 660, person 113 is located at coordinates [1193.66, 252.90] with a bounding box of width 35.35 and height 85.72.
 At frame 660, person 116 is located at coordinates [534.79, 241.55] with a bounding box of width 29.91 and height 73.49.
 At frame 660, person 114 is located at coordinates [1163.89, 246.79] with a bounding box of width 33.09 and height 83.41.
 At frame 661, person 45 is located at coordinates [322.51, 191.10] with a bounding box of width 124.10 and height 299.62.
 At frame 661, person 100 is located at coordinates [634.65, 239.08] with a bounding box of width 19.77 and height 46.90.
 At frame 661, person 109 is located at coordinates [890.76, 238.46] with a bounding box of width 28.62 and height 75.11.
 At frame 661, person 110 is located at coordinates [907.81, 248.34] with a bounding box of width 22.26 and height 59.01.
 At frame 661, person 113 is located at coordinates [1196.18, 252.64] with a bounding box of width 35.64 and height 86.33.
 At frame 661, person 116 is located at coordinates [532.43, 242.16] with a bounding box of width 28.76 and height 70.99.
 At frame 661, person 114 is located at coordinates [1167.15, 245.98] with a bounding box of width 31.11 and height 78.40.
 At frame 662, person 45 is located at coordinates [317.61, 188.96] with a bounding box of width 124.74 and height 301.04.
 At frame 662, person 100 is located at coordinates [632.62, 236.54] with a bounding box of width 20.20 and height 47.99.
 At frame 662, person 109 is located at coordinates [890.13, 236.25] with a bounding box of width 28.67 and height 74.33.
 At frame 662, person 110 is located at coordinates [907.83, 248.17] with a bounding box of width 22.11 and height 58.46.
 At frame 662, person 113 is located at coordinates [1196.99, 249.80] with a bounding box of width 37.89 and height 92.02.
 At frame 662, person 116 is located at coordinates [529.52, 238.61] with a bounding box of width 29.86 and height 73.94.
 At frame 662, person 114 is located at coordinates [1167.67, 245.25] with a bounding box of width 33.36 and height 84.37.
 At frame 663, person 45 is located at coordinates [314.27, 186.63] with a bounding box of width 125.82 and height 302.25.
 At frame 663, person 100 is located at coordinates [630.91, 235.33] with a bounding box of width 20.02 and height 47.81.
 At frame 663, person 109 is located at coordinates [889.41, 234.77] with a bounding box of width 28.87 and height 74.38.
 At frame 663, person 110 is located at coordinates [907.82, 247.45] with a bounding box of width 22.11 and height 58.34.
 At frame 663, person 113 is located at coordinates [1198.97, 248.55] with a bounding box of width 36.47 and height 88.41.
 At frame 663, person 116 is located at coordinates [526.95, 237.14] with a bounding box of width 30.27 and height 75.22.
 At frame 663, person 114 is located at coordinates [1164.18, 244.62] with a bounding box of width 35.49 and height 89.34.
 At frame 664, person 45 is located at coordinates [312.20, 184.42] with a bounding box of width 127.28 and height 302.61.
 At frame 664, person 100 is located at coordinates [629.69, 234.11] with a bounding box of width 19.61 and height 46.96.
 At frame 664, person 109 is located at coordinates [888.76, 233.16] with a bounding box of width 29.71 and height 75.71.
 At frame 664, person 110 is located at coordinates [907.60, 244.95] with a bounding box of width 22.55 and height 59.55.
 At frame 664, person 113 is located at coordinates [1200.56, 247.00] with a bounding box of width 36.47 and height 87.57.
 At frame 664, person 116 is located at coordinates [524.31, 236.97] with a bounding box of width 29.59 and height 73.75.
 At frame 664, person 114 is located at coordinates [1163.18, 244.18] with a bounding box of width 37.03 and height 92.76.
 At frame 665, person 45 is located at coordinates [307.39, 181.77] with a bounding box of width 129.91 and height 306.62.
 At frame 665, person 100 is located at coordinates [628.39, 232.60] with a bounding box of width 19.68 and height 47.02.
 At frame 665, person 109 is located at coordinates [888.44, 231.40] with a bounding box of width 30.97 and height 78.19.
 At frame 665, person 110 is located at coordinates [907.87, 243.93] with a bounding box of width 22.79 and height 60.29.
 At frame 665, person 113 is located at coordinates [1202.45, 245.75] with a bounding box of width 36.52 and height 87.34.
 At frame 665, person 116 is located at coordinates [522.37, 234.74] with a bounding box of width 31.12 and height 77.84.
 At frame 665, person 114 is located at coordinates [1164.66, 241.17] with a bounding box of width 38.35 and height 95.94.
 At frame 666, person 45 is located at coordinates [302.32, 180.42] with a bounding box of width 128.33 and height 300.72.
 At frame 666, person 100 is located at coordinates [627.37, 232.26] with a bounding box of width 19.31 and height 45.87.
 At frame 666, person 109 is located at coordinates [887.99, 229.22] with a bounding box of width 32.90 and height 82.63.
 At frame 666, person 110 is located at coordinates [909.36, 243.09] with a bounding box of width 22.46 and height 59.70.
 At frame 666, person 113 is located at coordinates [1205.09, 245.01] with a bounding box of width 37.66 and height 89.69.
 At frame 666, person 116 is located at coordinates [518.45, 230.63] with a bounding box of width 32.35 and height 81.06.
 

=====================================================

At frame 666, person 114 is located at coordinates [1165.94, 240.55] with a bounding box of width 38.98 and height 97.13.
 At frame 667, person 45 is located at coordinates [298.97, 179.67] with a bounding box of width 130.00 and height 301.74.
 At frame 667, person 100 is located at coordinates [625.58, 231.88] with a bounding box of width 19.73 and height 46.82.
 At frame 667, person 109 is located at coordinates [886.86, 227.94] with a bounding box of width 34.78 and height 87.08.
 At frame 667, person 110 is located at coordinates [909.60, 243.97] with a bounding box of width 22.21 and height 59.26.
 At frame 667, person 113 is located at coordinates [1206.86, 244.56] with a bounding box of width 39.13 and height 93.08.
 At frame 667, person 116 is located at coordinates [516.29, 230.85] with a bounding box of width 32.35 and height 81.10.
 At frame 667, person 114 is located at coordinates [1167.60, 241.37] with a bounding box of width 39.15 and height 96.47.
 At frame 668, person 45 is located at coordinates [295.55, 180.70] with a bounding box of width 130.52 and height 300.02.
 At frame 668, person 100 is located at coordinates [624.28, 231.57] with a bounding box of width 19.68 and height 46.59.
 At frame 668, person 109 is located at coordinates [886.92, 228.13] with a bounding box of width 35.28 and height 87.95.
 At frame 668, person 110 is located at coordinates [909.22, 243.94] with a bounding box of width 22.26 and height 59.67.
 At frame 668, person 113 is located at coordinates [1208.69, 246.81] with a bounding box of width 39.21 and height 93.11.
 At frame 668, person 116 is located at coordinates [513.27, 232.38] with a bounding box of width 30.72 and height 77.15.
 At frame 668, person 114 is located at coordinates [1168.67, 243.52] with a bounding box of width 39.09 and height 94.87.
 At frame 669, person 45 is located at coordinates [294.38, 182.61] with a bounding box of width 130.03 and height 295.50.
